Date (MM/DD/YYYY),Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),Date
01/03/2019,SJU,-15.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SLC,-10.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,SNA,-6.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,STT,12.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/03/2019,TPA,12.0,0.0,0.0,0.0,0.0,0.0,2019-01-03
01/04/2017,ATL,55.0,24.0,0.0,0.0,0.0,1.0,2017-01-04
01/04/2017,AUS,-5.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,BOS,13.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,CHS,23.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,DEN,249.0,225.0,0.0,26.0,0.0,0.0,2017-01-04
01/04/2017,DTW,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,FLL,64.0,51.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,JAX,-1.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,LAS,-20.0,0.0,0.0,40.0,0.0,0.0,2017-01-04
01/04/2017,LAX,81.0,81.0,0.0,20.0,0.0,0.0,2017-01-04
01/04/2017,MCO,-13.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,MIA,31.0,7.0,0.0,0.0,0.0,11.0,2017-01-04
01/04/2017,MSP,-4.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,MSY,-10.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,PBI,-8.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,PDX,-6.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,PHX,12.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,RSW,65.0,36.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,SAN,16.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,SEA,14.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,SFO,60.0,0.0,0.0,92.0,0.0,0.0,2017-01-04
01/04/2017,SJU,-14.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,SLC,25.0,21.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,STT,-4.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
01/04/2017,TPA,2.0,9.0,0.0,3.0,0.0,11.0,2017-01-04
01/04/2018,ATL,34.0,0.0,19.0,0.0,0.0,0.0,2018-01-04
01/04/2018,AUS,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,BOS,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,DEN,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,DTW,16.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,FLL,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,HNL,9.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,LAS,5.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,LAX,65.0,0.0,65.0,52.0,0.0,0.0,2018-01-04
01/04/2018,MCO,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,MIA,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,MSP,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,PBI,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,PDX,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,PHL,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,PHX,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,RSW,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,SAN,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,SAT,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,SEA,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,SFO,50.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,SJU,4.0,0.0,0.0,52.0,0.0,0.0,2018-01-04
01/04/2018,SLC,3.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2018,TPA,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-04
01/04/2019,ATL,38.0,16.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,AUS,11.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,CHS,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,DCA,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,DEN,-10.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,FLL,-2.0,15.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,JAX,-3.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,LAS,-5.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,LAX,19.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,MCO,6.0,0.0,0.0,0.0,0.0,0.0,2019-01-04
01/04/2019,MIA,1.0,13.0,0.0,14.0,0.0,0.0,2019-01-04
